session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value
S000141,U000197,2025-06-09 02:41:31,2025-06-09,Referral,Mobile,South,35-44,25K-50K,Credit Card,0,8,840,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,19061
S000142,U001695,2025-01-18 05:42:03,2025-01-18,Organic Search,Mobile,North,55+,Below 25K,Savings Account,0,2,100,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,12292
S000143,U000793,2025-02-04 12:05:41,2025-02-04,Direct,Desktop,West,45-54,50K-100K,Savings Account,1,2,639,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,14482
S000144,U001836,2025-03-29 08:21:48,2025-03-29,Organic Search,Mobile,North,25-34,25K-50K,Insurance Plan,0,2,1008,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9198
S000145,U001656,2025-06-10 17:14:25,2025-06-10,Direct,Mobile,West,35-44,50K-100K,Insurance Plan,0,9,911,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,4523
S000146,U001143,2025-03-28 09:42:09,2025-03-28,Direct,Desktop,West,35-44,50K-100K,Savings Account,0,12,652,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,9993
S000147,U000444,2025-01-03 17:36:59,2025-01-03,Email,Desktop,East,25-34,100K+,Personal Loan,0,5,631,Lead Form Submitted,1,1,1,1,1,,,0
S000148,U000470,2025-06-20 02:32:16,2025-06-20,Paid Ads,Desktop,South,45-54,Below 25K,Savings Account,0,11,1152,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,11661
S000149,U001639,2025-05-03 11:57:59,2025-05-03,Organic Search,Desktop,Central,25-34,Below 25K,Savings Account,0,8,1126,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,11950
S000150,U000634,2025-05-31 08:38:39,2025-05-31,Organic Search,Mobile,North,35-44,25K-50K,Personal Loan,0,2,361,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,124394
S000151,U001278,2025-04-03 16:34:18,2025-04-03,Organic Search,Tablet,East,25-34,Below 25K,Savings Account,0,4,616,Lead Form Submitted,1,1,1,1,1,,,0
S000152,U000640,2025-06-18 07:03:18,2025-06-18,Direct,Mobile,West,25-34,50K-100K,Insurance Plan,1,3,326,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,8186
S000153,U000083,2025-05-11 02:23:55,2025-05-11,Referral,Tablet,North,45-54,50K-100K,Credit Card,0,2,750,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,17649
S000154,U001444,2025-02-05 08:28:02,2025-02-05,Paid Ads,Mobile,North,25-34,50K-100K,Credit Card,0,1,940,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,39076
S000155,U000873,2025-03-16 20:04:34,2025-03-16,Direct,Desktop,North,35-44,25K-50K,Personal Loan,0,9,76,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,111931
S000156,U000395,2025-03-09 20:39:40,2025-03-09,Email,Desktop,Central,25-34,100K+,Insurance Plan,0,2,516,Lead Form Submitted,1,1,1,1,1,,,0
S000157,U001260,2025-05-06 12:30:12,2025-05-06,Paid Ads,Mobile,North,25-34,50K-100K,Savings Account,0,12,696,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,20387
S000158,U001986,2025-02-01 10:05:02,2025-02-01,Email,Desktop,East,25-34,50K-100K,Insurance Plan,1,10,282,Lead Form Submitted,1,1,1,1,1,,,0
S000159,U000141,2025-05-14 13:47:44,2025-05-14,Direct,Desktop,East,35-44,50K-100K,Credit Card,0,2,574,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,30171
S000160,U001330,2025-02-21 18:48:27,2025-02-21,Organic Search,Desktop,South,55+,25K-50K,Credit Card,0,9,293,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,37300
S000161,U001346,2025-04-06 00:35:40,2025-04-06,Email,Desktop,East,25-34,Below 25K,Insurance Plan,0,5,965,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,7520
S000162,U000025,2025-03-18 13:21:20,2025-03-18,Direct,Desktop,South,25-34,50K-100K,Credit Card,0,4,177,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,22483
S000163,U001187,2025-03-24 19:11:08,2025-03-24,Direct,Desktop,East,45-54,Below 25K,Personal Loan,0,3,1036,Lead Form Submitted,1,1,1,1,1,,,0
S000164,U001065,2025-05-31 02:36:01,2025-05-31,Email,Desktop,Central,35-44,25K-50K,Savings Account,0,1,905,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,18035
S000165,U001982,2025-02-21 03:52:58,2025-02-21,Email,Desktop,North,25-34,50K-100K,Savings Account,0,2,323,Lead Form Submitted,1,1,1,1,1,,,0
S000166,U001374,2025-05-09 12:56:24,2025-05-09,Social Media,Mobile,West,35-44,100K+,Personal Loan,0,1,702,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,69069
S000167,U001192,2025-04-20 02:51:23,2025-04-20,Organic Search,Mobile,West,25-34,Below 25K,Personal Loan,0,3,837,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,154407
S000168,U001358,2025-04-20 01:17:50,2025-04-20,Social Media,Tablet,West,25-34,50K-100K,Credit Card,0,2,278,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,22444
S000169,U001046,2025-03-08 14:40:13,2025-03-08,Email,Mobile,East,25-34,50K-100K,Personal Loan,1,1,711,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,94762
S000170,U000927,2025-04-29 22:58:25,2025-04-29,Referral,Mobile,South,25-34,Below 25K,Credit Card,0,6,1005,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,27078
S000171,U000041,2025-03-19 05:59:20,2025-03-19,Organic Search,Mobile,South,35-44,Below 25K,Credit Card,1,3,125,Lead Form Submitted,1,1,1,1,1,,,0
S000172,U000254,2025-02-04 03:31:01,2025-02-04,Social Media,Desktop,West,18-24,100K+,Insurance Plan,1,11,753,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,8481
S000173,U001935,2025-04-17 01:22:56,2025-04-17,Social Media,Mobile,West,35-44,50K-100K,Personal Loan,0,4,198,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,78943
S000174,U000242,2025-05-02 14:29:29,2025-05-02,Direct,Desktop,East,35-44,50K-100K,Credit Card,1,1,1098,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,21804
S000175,U000023,2025-01-29 23:40:44,2025-01-29,Organic Search,Desktop,North,25-34,25K-50K,Personal Loan,0,1,1150,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,96301
S000176,U000314,2025-04-05 00:17:00,2025-04-05,Organic Search,Desktop,West,18-24,50K-100K,Insurance Plan,1,12,658,Lead Form Submitted,1,1,1,1,1,,,0
S000177,U001861,2025-06-18 12:08:14,2025-06-18,Email,Desktop,West,45-54,50K-100K,Savings Account,0,9,133,Lead Form Submitted,1,1,1,1,1,,,0
S000178,U001581,2025-06-17 19:43:30,2025-06-17,Paid Ads,Mobile,East,35-44,25K-50K,Credit Card,0,10,131,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,30352
S000179,U001068,2025-01-20 07:57:47,2025-01-20,Referral,Mobile,Central,35-44,25K-50K,Savings Account,0,1,927,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,15270
S000180,U000830,2025-01-26 09:20:51,2025-01-26,Email,Desktop,South,18-24,25K-50K,Savings Account,1,4,192,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,13971
S000181,U001848,2025-05-02 18:21:12,2025-05-02,Paid Ads,Desktop,Central,35-44,100K+,Credit Card,1,3,1066,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,19503
S000182,U001687,2025-02-08 12:06:15,2025-02-08,Direct,Mobile,South,25-34,25K-50K,Insurance Plan,0,4,787,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,8975
S000183,U001738,2025-01-03 21:45:48,2025-01-03,Paid Ads,Desktop,West,25-34,Below 25K,Personal Loan,0,4,941,Lead Form Submitted,1,1,1,1,1,,,0
S000184,U001832,2025-02-02 20:24:22,2025-02-02,Social Media,Mobile,North,25-34,25K-50K,Personal Loan,1,12,1145,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,126996
S000185,U000878,2025-02-03 00:33:56,2025-02-03,Paid Ads,Mobile,West,25-34,50K-100K,Savings Account,1,12,919,Lead Form Submitted,1,1,1,1,1,,,0
S000186,U001367,2025-02-04 06:36:27,2025-02-04,Organic Search,Desktop,Central,45-54,Below 25K,Credit Card,1,7,340,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,23257
S000187,U000346,2025-03-25 23:54:15,2025-03-25,Organic Search,Desktop,West,35-44,50K-100K,Savings Account,1,5,15,Lead Form Submitted,1,1,1,1,1,,,0
S000188,U001832,2025-03-25 07:29:25,2025-03-25,Social Media,Tablet,North,35-44,50K-100K,Savings Account,1,1,238,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,18072
S000189,U000682,2025-01-08 03:04:12,2025-01-08,Paid Ads,Mobile,East,25-34,25K-50K,Insurance Plan,1,11,46,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,5487
S000190,U000054,2025-02-14 13:16:56,2025-02-14,Referral,Desktop,South,18-24,Below 25K,Credit Card,0,7,918,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,17298
S000191,U000423,2025-01-20 23:32:42,2025-01-20,Paid Ads,Desktop,West,25-34,50K-100K,Credit Card,0,2,739,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,32964
S000192,U001615,2025-06-26 16:15:08,2025-06-26,Organic Search,Desktop,East,18-24,25K-50K,Credit Card,1,7,209,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,29683
S000193,U001426,2025-06-15 18:52:50,2025-06-15,Organic Search,Mobile,South,45-54,25K-50K,Savings Account,0,4,622,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12995
S000194,U001131,2025-02-05 01:01:53,2025-02-05,Organic Search,Desktop,North,25-34,25K-50K,Credit Card,1,12,920,Website Visit,0,0,0,0,0,Website Visit,Slow page load,33176
S000195,U001420,2025-04-10 19:40:31,2025-04-10,Direct,Mobile,South,35-44,Below 25K,Personal Loan,0,2,126,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,97921
S000196,U001240,2025-05-10 17:29:22,2025-05-10,Direct,Mobile,Central,35-44,25K-50K,Savings Account,1,7,175,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,9600
S000197,U000943,2025-04-18 07:41:46,2025-04-18,Social Media,Tablet,East,25-34,Below 25K,Credit Card,0,1,1044,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,35583
S000198,U001863,2025-03-15 02:13:10,2025-03-15,Direct,Mobile,Central,18-24,25K-50K,Personal Loan,0,11,237,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,144355
S000199,U000316,2025-02-04 02:29:03,2025-02-04,Direct,Desktop,West,45-54,25K-50K,Credit Card,1,7,152,Lead Form Submitted,1,1,1,1,1,,,0
S000200,U001334,2025-06-05 07:38:00,2025-06-05,Paid Ads,Desktop,East,25-34,50K-100K,Personal Loan,0,5,175,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,105009
S000201,U001223,2025-01-02 15:48:17,2025-01-02,Direct,Tablet,South,55+,50K-100K,Insurance Plan,1,11,681,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,8810
S000202,U001948,2025-04-27 00:40:48,2025-04-27,Referral,Desktop,North,35-44,50K-100K,Personal Loan,1,7,1004,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,113091
S000203,U001446,2025-01-19 18:56:03,2025-01-19,Organic Search,Mobile,North,25-34,50K-100K,Personal Loan,0,8,863,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,78264
S000204,U001057,2025-05-02 02:04:21,2025-05-02,Email,Desktop,West,35-44,100K+,Credit Card,1,9,105,Lead Form Submitted,1,1,1,1,1,,,0
S000205,U000081,2025-06-08 08:44:40,2025-06-08,Email,Mobile,West,25-34,50K-100K,Savings Account,0,10,678,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,9031
S000206,U001583,2025-02-16 10:49:38,2025-02-16,Email,Mobile,South,45-54,50K-100K,Savings Account,0,6,383,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,14694
S000207,U001105,2025-05-26 19:50:28,2025-05-26,Social Media,Tablet,East,35-44,50K-100K,Credit Card,0,7,845,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,15811
S000208,U001913,2025-06-04 12:42:17,2025-06-04,Organic Search,Desktop,West,25-34,50K-100K,Savings Account,0,8,1165,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,19886
S000209,U001363,2025-03-25 06:40:25,2025-03-25,Social Media,Desktop,Central,45-54,50K-100K,Insurance Plan,0,11,219,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,7539
S000210,U001982,2025-03-19 16:17:55,2025-03-19,Organic Search,Desktop,East,18-24,25K-50K,Personal Loan,1,2,759,Lead Form Submitted,1,1,1,1,1,,,0
S000211,U001081,2025-06-09 10:43:23,2025-06-09,Paid Ads,Mobile,East,18-24,50K-100K,Insurance Plan,0,3,782,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10310
S000212,U001245,2025-03-19 12:20:37,2025-03-19,Referral,Mobile,Central,55+,50K-100K,Personal Loan,0,1,587,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,94909
S000213,U000774,2025-01-26 19:40:57,2025-01-26,Paid Ads,Desktop,North,45-54,25K-50K,Savings Account,0,5,1100,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,13260
S000214,U000939,2025-01-16 06:16:58,2025-01-16,Social Media,Desktop,Central,25-34,25K-50K,Insurance Plan,1,1,19,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,5513
S000215,U000452,2025-03-06 15:44:42,2025-03-06,Paid Ads,Desktop,Central,35-44,25K-50K,Credit Card,1,11,395,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,29626
S000216,U001337,2025-05-20 21:14:38,2025-05-20,Referral,Desktop,North,55+,50K-100K,Personal Loan,0,6,713,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,65990
S000217,U000228,2025-05-27 15:47:48,2025-05-27,Organic Search,Desktop,South,25-34,50K-100K,Credit Card,0,3,1133,Lead Form Submitted,1,1,1,1,1,,,0
S000218,U001071,2025-01-11 05:17:50,2025-01-11,Social Media,Desktop,West,25-34,25K-50K,Personal Loan,1,3,1165,Lead Form Submitted,1,1,1,1,1,,,0
S000219,U000747,2025-02-27 22:12:16,2025-02-27,Paid Ads,Mobile,West,25-34,25K-50K,Personal Loan,1,7,917,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,122427
S000220,U000185,2025-05-22 13:01:15,2025-05-22,Referral,Mobile,South,18-24,25K-50K,Personal Loan,0,2,304,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,106464
S000221,U001763,2025-05-13 17:11:25,2025-05-13,Referral,Tablet,West,45-54,50K-100K,Insurance Plan,0,11,975,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,9610
S000222,U001598,2025-06-03 23:05:06,2025-06-03,Organic Search,Desktop,West,45-54,50K-100K,Insurance Plan,0,11,213,Website Visit,0,0,0,0,0,Website Visit,Slow page load,5447
S000223,U000423,2025-01-05 20:33:21,2025-01-05,Direct,Mobile,West,45-54,25K-50K,Personal Loan,1,11,115,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,90536
S000224,U001855,2025-02-12 03:57:42,2025-02-12,Social Media,Mobile,North,18-24,50K-100K,Personal Loan,0,3,414,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,141450
S000225,U000711,2025-03-30 11:59:31,2025-03-30,Organic Search,Desktop,Central,45-54,100K+,Personal Loan,1,9,437,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,84934
S000226,U000650,2025-01-02 00:33:32,2025-01-02,Organic Search,Mobile,West,45-54,25K-50K,Credit Card,0,2,33,Lead Form Submitted,1,1,1,1,1,,,0
S000227,U001871,2025-02-16 19:09:21,2025-02-16,Direct,Mobile,East,25-34,25K-50K,Personal Loan,0,1,346,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,134570
S000228,U000735,2025-04-09 06:51:56,2025-04-09,Paid Ads,Tablet,West,35-44,25K-50K,Credit Card,0,4,353,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,32643
S000229,U001285,2025-04-03 15:39:47,2025-04-03,Direct,Tablet,East,35-44,25K-50K,Savings Account,0,7,517,Lead Form Submitted,1,1,1,1,1,,,0
S000230,U001412,2025-03-20 01:57:16,2025-03-20,Direct,Mobile,West,55+,25K-50K,Personal Loan,0,1,320,Lead Form Submitted,1,1,1,1,1,,,0
S000231,U000825,2025-02-07 00:02:46,2025-02-07,Social Media,Mobile,South,45-54,50K-100K,Savings Account,0,4,1170,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,17870
S000232,U000967,2025-04-03 17:05:27,2025-04-03,Social Media,Desktop,South,25-34,25K-50K,Credit Card,1,7,886,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,37560
S000233,U001094,2025-05-05 19:40:38,2025-05-05,Direct,Mobile,Central,25-34,25K-50K,Credit Card,0,12,661,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,20881
S000234,U000498,2025-04-07 17:56:00,2025-04-07,Organic Search,Desktop,East,35-44,Below 25K,Credit Card,0,10,97,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,20345
S000235,U000382,2025-02-28 14:35:57,2025-02-28,Organic Search,Desktop,North,45-54,25K-50K,Personal Loan,0,5,1152,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,73494
S000236,U001893,2025-01-11 09:30:11,2025-01-11,Paid Ads,Mobile,West,25-34,Below 25K,Personal Loan,0,8,202,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,70559
S000237,U000405,2025-06-13 01:18:52,2025-06-13,Organic Search,Mobile,West,25-34,50K-100K,Personal Loan,1,1,456,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,104885
S000238,U001680,2025-02-28 00:10:40,2025-02-28,Organic Search,Mobile,East,25-34,50K-100K,Personal Loan,0,3,1135,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,78996
S000239,U001224,2025-02-21 06:19:51,2025-02-21,Organic Search,Desktop,North,35-44,25K-50K,Credit Card,0,12,119,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,39185
S000240,U001326,2025-04-19 11:31:14,2025-04-19,Social Media,Mobile,South,35-44,Below 25K,Credit Card,0,8,386,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,38635
S000241,U001501,2025-03-28 12:33:21,2025-03-28,Organic Search,Mobile,South,55+,50K-100K,Savings Account,0,4,597,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,19751
S000242,U001933,2025-05-14 16:53:16,2025-05-14,Organic Search,Desktop,North,25-34,50K-100K,Savings Account,0,11,229,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,17676
S000243,U000871,2025-04-14 01:24:10,2025-04-14,Direct,Mobile,South,25-34,50K-100K,Savings Account,0,2,367,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,20243
S000244,U000401,2025-02-28 05:08:38,2025-02-28,Direct,Desktop,Central,35-44,50K-100K,Personal Loan,0,8,386,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,94840
S000245,U001655,2025-06-10 18:29:58,2025-06-10,Direct,Desktop,South,45-54,25K-50K,Credit Card,0,9,1142,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,27612
S000246,U001120,2025-05-24 12:23:32,2025-05-24,Referral,Desktop,East,35-44,Below 25K,Credit Card,0,11,108,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,25229
S000247,U000949,2025-03-18 06:07:30,2025-03-18,Organic Search,Desktop,East,25-34,25K-50K,Credit Card,0,6,577,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,28713
S000248,U000561,2025-04-05 20:38:24,2025-04-05,Paid Ads,Desktop,South,25-34,25K-50K,Personal Loan,0,11,1155,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,160599
S000249,U001867,2025-04-28 16:18:21,2025-04-28,Referral,Mobile,West,45-54,50K-100K,Credit Card,1,11,1099,Lead Form Submitted,1,1,1,1,1,,,0
S000250,U001983,2025-04-04 22:19:24,2025-04-04,Email,Mobile,North,45-54,Below 25K,Personal Loan,0,2,49,Lead Form Submitted,1,1,1,1,1,,,0
S000251,U000132,2025-03-22 06:15:15,2025-03-22,Direct,Mobile,West,55+,50K-100K,Personal Loan,1,2,379,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,80469
S000252,U000512,2025-05-15 23:25:43,2025-05-15,Organic Search,Desktop,West,25-34,25K-50K,Personal Loan,0,6,651,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,89070
S000253,U000915,2025-06-03 07:28:27,2025-06-03,Organic Search,Desktop,South,25-34,25K-50K,Personal Loan,0,1,816,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,150880
S000254,U001021,2025-05-28 22:17:29,2025-05-28,Direct,Mobile,West,45-54,100K+,Savings Account,0,9,166,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,12725
S000255,U001954,2025-03-05 03:04:42,2025-03-05,Organic Search,Desktop,North,25-34,100K+,Insurance Plan,0,8,248,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,7135
