event_id,session_id,user_id,event_timestamp,stage_name,event_status,source,device,region,product
E000056XX,S000056,U001670,2025-03-14 03:56:19,Lead Form Started,Dropped Off,Email,Mobile,Central,Personal Loan
E00005701,S000057,U001070,2025-04-06 17:16:42,Website Visit,Completed,Organic Search,Mobile,Central,Insurance Plan
E00005702,S000057,U001070,2025-04-06 17:41:47,Product Page Viewed,Completed,Organic Search,Mobile,Central,Insurance Plan
E000057XX,S000057,U001070,2025-04-06 17:41:47,Product Page Viewed,Dropped Off,Organic Search,Mobile,Central,Insurance Plan
E00005801,S000058,U001906,2025-01-27 03:55:33,Website Visit,Completed,Direct,Mobile,South,Personal Loan
E00005802,S000058,U001906,2025-01-27 04:20:09,Product Page Viewed,Completed,Direct,Mobile,South,Personal Loan
E00005803,S000058,U001906,2025-01-27 04:31:29,Calculator Used,Completed,Direct,Mobile,South,Personal Loan
E00005804,S000058,U001906,2025-01-27 04:45:43,CTA Clicked,Completed,Direct,Mobile,South,Personal Loan
E00005805,S000058,U001906,2025-01-27 05:10:56,Lead Form Started,Completed,Direct,Mobile,South,Personal Loan
E000058XX,S000058,U001906,2025-01-27 05:10:56,Lead Form Started,Dropped Off,Direct,Mobile,South,Personal Loan
E00005901,S000059,U000306,2025-05-30 22:05:45,Website Visit,Completed,Paid Ads,Mobile,South,Savings Account
E000059XX,S000059,U000306,2025-05-30 22:05:45,Website Visit,Dropped Off,Paid Ads,Mobile,South,Savings Account
E00006001,S000060,U000562,2025-03-13 10:59:53,Website Visit,Completed,Organic Search,Mobile,West,Credit Card
E00006002,S000060,U000562,2025-03-13 11:05:28,Product Page Viewed,Completed,Organic Search,Mobile,West,Credit Card
E000060XX,S000060,U000562,2025-03-13 11:05:28,Product Page Viewed,Dropped Off,Organic Search,Mobile,West,Credit Card
E00006101,S000061,U001972,2025-06-02 14:00:28,Website Visit,Completed,Paid Ads,Desktop,West,Insurance Plan
E00006102,S000061,U001972,2025-06-02 14:22:18,Product Page Viewed,Completed,Paid Ads,Desktop,West,Insurance Plan
E000061XX,S000061,U001972,2025-06-02 14:22:18,Product Page Viewed,Dropped Off,Paid Ads,Desktop,West,Insurance Plan
E00006201,S000062,U001814,2025-03-01 10:03:47,Website Visit,Completed,Direct,Mobile,South,Credit Card
E00006202,S000062,U001814,2025-03-01 10:29:38,Product Page Viewed,Completed,Direct,Mobile,South,Credit Card
E00006203,S000062,U001814,2025-03-01 10:57:03,Calculator Used,Completed,Direct,Mobile,South,Credit Card
E00006204,S000062,U001814,2025-03-01 11:17:11,CTA Clicked,Completed,Direct,Mobile,South,Credit Card
E00006205,S000062,U001814,2025-03-01 11:22:37,Lead Form Started,Completed,Direct,Mobile,South,Credit Card
E000062XX,S000062,U001814,2025-03-01 11:22:37,Lead Form Started,Dropped Off,Direct,Mobile,South,Credit Card
E00006301,S000063,U000259,2025-06-06 06:36:13,Website Visit,Completed,Organic Search,Mobile,West,Insurance Plan
E00006302,S000063,U000259,2025-06-06 06:48:24,Product Page Viewed,Completed,Organic Search,Mobile,West,Insurance Plan
E00006303,S000063,U000259,2025-06-06 07:04:53,Calculator Used,Completed,Organic Search,Mobile,West,Insurance Plan
E000063XX,S000063,U000259,2025-06-06 07:04:53,Calculator Used,Dropped Off,Organic Search,Mobile,West,Insurance Plan
E00006401,S000064,U000047,2025-04-08 09:36:05,Website Visit,Completed,Email,Desktop,East,Insurance Plan
E00006402,S000064,U000047,2025-04-08 10:01:26,Product Page Viewed,Completed,Email,Desktop,East,Insurance Plan
E00006403,S000064,U000047,2025-04-08 10:02:23,Calculator Used,Completed,Email,Desktop,East,Insurance Plan
E00006404,S000064,U000047,2025-04-08 10:24:49,CTA Clicked,Completed,Email,Desktop,East,Insurance Plan
E000064XX,S000064,U000047,2025-04-08 10:24:49,CTA Clicked,Dropped Off,Email,Desktop,East,Insurance Plan
E00006501,S000065,U001993,2025-05-18 05:35:46,Website Visit,Completed,Direct,Mobile,South,Credit Card
E00006502,S000065,U001993,2025-05-18 05:49:34,Product Page Viewed,Completed,Direct,Mobile,South,Credit Card
E000065XX,S000065,U001993,2025-05-18 05:49:34,Product Page Viewed,Dropped Off,Direct,Mobile,South,Credit Card
E00006601,S000066,U001595,2025-01-25 20:08:24,Website Visit,Completed,Organic Search,Desktop,North,Credit Card
E00006602,S000066,U001595,2025-01-25 20:32:11,Product Page Viewed,Completed,Organic Search,Desktop,North,Credit Card
E000066XX,S000066,U001595,2025-01-25 20:32:11,Product Page Viewed,Dropped Off,Organic Search,Desktop,North,Credit Card
E00006701,S000067,U000952,2025-06-09 05:21:59,Website Visit,Completed,Organic Search,Desktop,North,Credit Card
E000067XX,S000067,U000952,2025-06-09 05:21:59,Website Visit,Dropped Off,Organic Search,Desktop,North,Credit Card
E00006801,S000068,U000641,2025-02-27 07:07:38,Website Visit,Completed,Paid Ads,Mobile,West,Credit Card
E00006802,S000068,U000641,2025-02-27 07:24:52,Product Page Viewed,Completed,Paid Ads,Mobile,West,Credit Card
E000068XX,S000068,U000641,2025-02-27 07:24:52,Product Page Viewed,Dropped Off,Paid Ads,Mobile,West,Credit Card
E00006901,S000069,U001758,2025-06-14 02:18:22,Website Visit,Completed,Organic Search,Mobile,North,Personal Loan
E00006902,S000069,U001758,2025-06-14 02:43:07,Product Page Viewed,Completed,Organic Search,Mobile,North,Personal Loan
E000069XX,S000069,U001758,2025-06-14 02:43:07,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Personal Loan
E00007001,S000070,U000910,2025-05-28 01:02:34,Website Visit,Completed,Paid Ads,Desktop,South,Savings Account
E00007002,S000070,U000910,2025-05-28 01:07:42,Product Page Viewed,Completed,Paid Ads,Desktop,South,Savings Account
E00007003,S000070,U000910,2025-05-28 01:13:14,Calculator Used,Completed,Paid Ads,Desktop,South,Savings Account
E000070XX,S000070,U000910,2025-05-28 01:13:14,Calculator Used,Dropped Off,Paid Ads,Desktop,South,Savings Account
E00007101,S000071,U000088,2025-05-29 01:28:01,Website Visit,Completed,Social Media,Mobile,West,Credit Card
E00007102,S000071,U000088,2025-05-29 01:50:28,Product Page Viewed,Completed,Social Media,Mobile,West,Credit Card
E00007103,S000071,U000088,2025-05-29 02:07:08,Calculator Used,Completed,Social Media,Mobile,West,Credit Card
E000071XX,S000071,U000088,2025-05-29 02:07:08,Calculator Used,Dropped Off,Social Media,Mobile,West,Credit Card
E00007201,S000072,U000768,2025-05-30 08:54:17,Website Visit,Completed,Organic Search,Mobile,West,Credit Card
E00007202,S000072,U000768,2025-05-30 09:19:08,Product Page Viewed,Completed,Organic Search,Mobile,West,Credit Card
E00007203,S000072,U000768,2025-05-30 09:32:49,Calculator Used,Completed,Organic Search,Mobile,West,Credit Card
E00007204,S000072,U000768,2025-05-30 09:49:53,CTA Clicked,Completed,Organic Search,Mobile,West,Credit Card
E00007205,S000072,U000768,2025-05-30 10:09:11,Lead Form Started,Completed,Organic Search,Mobile,West,Credit Card
E00007206,S000072,U000768,2025-05-30 10:29:35,Lead Form Submitted,Completed,Organic Search,Mobile,West,Credit Card
E00007301,S000073,U001688,2025-01-12 08:41:44,Website Visit,Completed,Organic Search,Desktop,West,Personal Loan
E00007302,S000073,U001688,2025-01-12 09:08:32,Product Page Viewed,Completed,Organic Search,Desktop,West,Personal Loan
E00007303,S000073,U001688,2025-01-12 09:11:48,Calculator Used,Completed,Organic Search,Desktop,West,Personal Loan
E00007304,S000073,U001688,2025-01-12 09:24:26,CTA Clicked,Completed,Organic Search,Desktop,West,Personal Loan
E00007305,S000073,U001688,2025-01-12 09:30:54,Lead Form Started,Completed,Organic Search,Desktop,West,Personal Loan
E000073XX,S000073,U001688,2025-01-12 09:30:54,Lead Form Started,Dropped Off,Organic Search,Desktop,West,Personal Loan
E00007401,S000074,U000210,2025-03-18 12:30:52,Website Visit,Completed,Organic Search,Desktop,South,Credit Card
E00007402,S000074,U000210,2025-03-18 12:44:50,Product Page Viewed,Completed,Organic Search,Desktop,South,Credit Card
E000074XX,S000074,U000210,2025-03-18 12:44:50,Product Page Viewed,Dropped Off,Organic Search,Desktop,South,Credit Card
E00007501,S000075,U001239,2025-03-15 02:55:38,Website Visit,Completed,Email,Desktop,West,Credit Card
E000075XX,S000075,U001239,2025-03-15 02:55:38,Website Visit,Dropped Off,Email,Desktop,West,Credit Card
E00007601,S000076,U000997,2025-02-22 23:18:04,Website Visit,Completed,Paid Ads,Mobile,East,Personal Loan
E00007602,S000076,U000997,2025-02-22 23:45:53,Product Page Viewed,Completed,Paid Ads,Mobile,East,Personal Loan
E00007603,S000076,U000997,2025-02-23 00:07:53,Calculator Used,Completed,Paid Ads,Mobile,East,Personal Loan
E00007604,S000076,U000997,2025-02-23 00:19:49,CTA Clicked,Completed,Paid Ads,Mobile,East,Personal Loan
E00007605,S000076,U000997,2025-02-23 00:43:04,Lead Form Started,Completed,Paid Ads,Mobile,East,Personal Loan
E000076XX,S000076,U000997,2025-02-23 00:43:04,Lead Form Started,Dropped Off,Paid Ads,Mobile,East,Personal Loan
E00007701,S000077,U000659,2025-02-18 10:49:30,Website Visit,Completed,Direct,Mobile,West,Credit Card
E00007702,S000077,U000659,2025-02-18 11:12:14,Product Page Viewed,Completed,Direct,Mobile,West,Credit Card
E000077XX,S000077,U000659,2025-02-18 11:12:14,Product Page Viewed,Dropped Off,Direct,Mobile,West,Credit Card
E00007801,S000078,U001052,2025-05-29 23:17:44,Website Visit,Completed,Direct,Desktop,North,Insurance Plan
E00007802,S000078,U001052,2025-05-29 23:25:10,Product Page Viewed,Completed,Direct,Desktop,North,Insurance Plan
E000078XX,S000078,U001052,2025-05-29 23:25:10,Product Page Viewed,Dropped Off,Direct,Desktop,North,Insurance Plan
E00007901,S000079,U000993,2025-02-06 11:10:41,Website Visit,Completed,Organic Search,Desktop,South,Insurance Plan
E00007902,S000079,U000993,2025-02-06 11:36:24,Product Page Viewed,Completed,Organic Search,Desktop,South,Insurance Plan
E00007903,S000079,U000993,2025-02-06 12:04:21,Calculator Used,Completed,Organic Search,Desktop,South,Insurance Plan
E00007904,S000079,U000993,2025-02-06 12:22:18,CTA Clicked,Completed,Organic Search,Desktop,South,Insurance Plan
E000079XX,S000079,U000993,2025-02-06 12:22:18,CTA Clicked,Dropped Off,Organic Search,Desktop,South,Insurance Plan
E00008001,S000080,U001924,2025-06-08 13:54:38,Website Visit,Completed,Organic Search,Desktop,East,Credit Card
E00008002,S000080,U001924,2025-06-08 14:16:38,Product Page Viewed,Completed,Organic Search,Desktop,East,Credit Card
E00008003,S000080,U001924,2025-06-08 14:42:54,Calculator Used,Completed,Organic Search,Desktop,East,Credit Card
E000080XX,S000080,U001924,2025-06-08 14:42:54,Calculator Used,Dropped Off,Organic Search,Desktop,East,Credit Card
E00008101,S000081,U000133,2025-01-05 22:33:36,Website Visit,Completed,Direct,Desktop,North,Savings Account
E00008102,S000081,U000133,2025-01-05 22:47:37,Product Page Viewed,Completed,Direct,Desktop,North,Savings Account
E00008103,S000081,U000133,2025-01-05 22:53:27,Calculator Used,Completed,Direct,Desktop,North,Savings Account
E00008104,S000081,U000133,2025-01-05 22:56:39,CTA Clicked,Completed,Direct,Desktop,North,Savings Account
E00008105,S000081,U000133,2025-01-05 23:12:10,Lead Form Started,Completed,Direct,Desktop,North,Savings Account
E00008106,S000081,U000133,2025-01-05 23:40:36,Lead Form Submitted,Completed,Direct,Desktop,North,Savings Account
E00008201,S000082,U000398,2025-03-14 05:23:26,Website Visit,Completed,Social Media,Mobile,West,Insurance Plan
E00008202,S000082,U000398,2025-03-14 05:39:15,Product Page Viewed,Completed,Social Media,Mobile,West,Insurance Plan
E000082XX,S000082,U000398,2025-03-14 05:39:15,Product Page Viewed,Dropped Off,Social Media,Mobile,West,Insurance Plan
E00008301,S000083,U001806,2025-03-11 01:04:57,Website Visit,Completed,Social Media,Desktop,North,Personal Loan
E00008302,S000083,U001806,2025-03-11 01:14:29,Product Page Viewed,Completed,Social Media,Desktop,North,Personal Loan
E00008303,S000083,U001806,2025-03-11 01:30:03,Calculator Used,Completed,Social Media,Desktop,North,Personal Loan
E00008304,S000083,U001806,2025-03-11 01:38:52,CTA Clicked,Completed,Social Media,Desktop,North,Personal Loan
E00008305,S000083,U001806,2025-03-11 01:45:04,Lead Form Started,Completed,Social Media,Desktop,North,Personal Loan
E000083XX,S000083,U001806,2025-03-11 01:45:04,Lead Form Started,Dropped Off,Social Media,Desktop,North,Personal Loan
E00008401,S000084,U001928,2025-02-05 02:15:46,Website Visit,Completed,Email,Desktop,West,Insurance Plan
E00008402,S000084,U001928,2025-02-05 02:30:25,Product Page Viewed,Completed,Email,Desktop,West,Insurance Plan
E00008403,S000084,U001928,2025-02-05 02:56:20,Calculator Used,Completed,Email,Desktop,West,Insurance Plan
E000084XX,S000084,U001928,2025-02-05 02:56:20,Calculator Used,Dropped Off,Email,Desktop,West,Insurance Plan
E00008501,S000085,U000773,2025-02-20 08:40:42,Website Visit,Completed,Paid Ads,Mobile,North,Savings Account
E00008502,S000085,U000773,2025-02-20 09:08:48,Product Page Viewed,Completed,Paid Ads,Mobile,North,Savings Account
E00008503,S000085,U000773,2025-02-20 09:10:20,Calculator Used,Completed,Paid Ads,Mobile,North,Savings Account
E000085XX,S000085,U000773,2025-02-20 09:10:20,Calculator Used,Dropped Off,Paid Ads,Mobile,North,Savings Account
E00008601,S000086,U000473,2025-04-12 01:10:43,Website Visit,Completed,Organic Search,Mobile,North,Credit Card
E00008602,S000086,U000473,2025-04-12 01:13:44,Product Page Viewed,Completed,Organic Search,Mobile,North,Credit Card
E000086XX,S000086,U000473,2025-04-12 01:13:44,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Credit Card
E00008701,S000087,U000814,2025-03-20 14:54:07,Website Visit,Completed,Paid Ads,Desktop,East,Personal Loan
E00008702,S000087,U000814,2025-03-20 15:11:55,Product Page Viewed,Completed,Paid Ads,Desktop,East,Personal Loan
E000087XX,S000087,U000814,2025-03-20 15:11:55,Product Page Viewed,Dropped Off,Paid Ads,Desktop,East,Personal Loan
E00008801,S000088,U000995,2025-04-06 12:28:09,Website Visit,Completed,Direct,Mobile,Central,Credit Card
E00008802,S000088,U000995,2025-04-06 12:55:05,Product Page Viewed,Completed,Direct,Mobile,Central,Credit Card
E000088XX,S000088,U000995,2025-04-06 12:55:05,Product Page Viewed,Dropped Off,Direct,Mobile,Central,Credit Card
E00008901,S000089,U001434,2025-01-11 19:13:34,Website Visit,Completed,Direct,Desktop,East,Credit Card
E00008902,S000089,U001434,2025-01-11 19:15:15,Product Page Viewed,Completed,Direct,Desktop,East,Credit Card
E000089XX,S000089,U001434,2025-01-11 19:15:15,Product Page Viewed,Dropped Off,Direct,Desktop,East,Credit Card
E00009001,S000090,U001473,2025-03-30 11:01:58,Website Visit,Completed,Organic Search,Desktop,North,Personal Loan
E00009002,S000090,U001473,2025-03-30 11:18:00,Product Page Viewed,Completed,Organic Search,Desktop,North,Personal Loan
E000090XX,S000090,U001473,2025-03-30 11:18:00,Product Page Viewed,Dropped Off,Organic Search,Desktop,North,Personal Loan
E00009101,S000091,U001455,2025-05-17 04:04:02,Website Visit,Completed,Organic Search,Mobile,East,Personal Loan
E00009102,S000091,U001455,2025-05-17 04:10:28,Product Page Viewed,Completed,Organic Search,Mobile,East,Personal Loan
E00009103,S000091,U001455,2025-05-17 04:24:05,Calculator Used,Completed,Organic Search,Mobile,East,Personal Loan
E00009104,S000091,U001455,2025-05-17 04:37:27,CTA Clicked,Completed,Organic Search,Mobile,East,Personal Loan
E000091XX,S000091,U001455,2025-05-17 04:37:27,CTA Clicked,Dropped Off,Organic Search,Mobile,East,Personal Loan
E00009201,S000092,U001641,2025-02-19 05:46:41,Website Visit,Completed,Paid Ads,Mobile,East,Credit Card
E00009202,S000092,U001641,2025-02-19 06:03:01,Product Page Viewed,Completed,Paid Ads,Mobile,East,Credit Card
E00009203,S000092,U001641,2025-02-19 06:25:59,Calculator Used,Completed,Paid Ads,Mobile,East,Credit Card
E00009204,S000092,U001641,2025-02-19 06:28:04,CTA Clicked,Completed,Paid Ads,Mobile,East,Credit Card
E00009205,S000092,U001641,2025-02-19 06:55:59,Lead Form Started,Completed,Paid Ads,Mobile,East,Credit Card
E00009206,S000092,U001641,2025-02-19 07:07:08,Lead Form Submitted,Completed,Paid Ads,Mobile,East,Credit Card
E00009301,S000093,U000996,2025-04-24 15:25:55,Website Visit,Completed,Email,Tablet,West,Insurance Plan
E00009302,S000093,U000996,2025-04-24 15:42:37,Product Page Viewed,Completed,Email,Tablet,West,Insurance Plan
E000093XX,S000093,U000996,2025-04-24 15:42:37,Product Page Viewed,Dropped Off,Email,Tablet,West,Insurance Plan
E00009401,S000094,U001979,2025-01-20 17:06:36,Website Visit,Completed,Email,Desktop,Central,Insurance Plan
E00009402,S000094,U001979,2025-01-20 17:13:33,Product Page Viewed,Completed,Email,Desktop,Central,Insurance Plan
E000094XX,S000094,U001979,2025-01-20 17:13:33,Product Page Viewed,Dropped Off,Email,Desktop,Central,Insurance Plan
E00009501,S000095,U000391,2025-05-15 01:23:26,Website Visit,Completed,Social Media,Mobile,West,Savings Account
E000095XX,S000095,U000391,2025-05-15 01:23:26,Website Visit,Dropped Off,Social Media,Mobile,West,Savings Account
E00009601,S000096,U000553,2025-04-12 06:21:01,Website Visit,Completed,Paid Ads,Mobile,South,Savings Account
E00009602,S000096,U000553,2025-04-12 06:36:44,Product Page Viewed,Completed,Paid Ads,Mobile,South,Savings Account
E000096XX,S000096,U000553,2025-04-12 06:36:44,Product Page Viewed,Dropped Off,Paid Ads,Mobile,South,Savings Account
E00009701,S000097,U001535,2025-01-17 03:22:04,Website Visit,Completed,Referral,Mobile,North,Personal Loan
E00009702,S000097,U001535,2025-01-17 03:51:51,Product Page Viewed,Completed,Referral,Mobile,North,Personal Loan
E000097XX,S000097,U001535,2025-01-17 03:51:51,Product Page Viewed,Dropped Off,Referral,Mobile,North,Personal Loan
E00009801,S000098,U001459,2025-01-16 18:06:35,Website Visit,Completed,Organic Search,Mobile,North,Personal Loan
E00009802,S000098,U001459,2025-01-16 18:07:37,Product Page Viewed,Completed,Organic Search,Mobile,North,Personal Loan
E00009803,S000098,U001459,2025-01-16 18:35:56,Calculator Used,Completed,Organic Search,Mobile,North,Personal Loan
E00009804,S000098,U001459,2025-01-16 18:51:29,CTA Clicked,Completed,Organic Search,Mobile,North,Personal Loan
